date,original_image_url,model_output_url,manual_clean_url,manually_cleaned
2023-05-08,https://original_input_image_513.jpg,https://model_output_image_513.png,,0
2023-05-08,https://original_input_image_768.jpg,https://model_output_image_768.png,https://manually_cleaned_image_768.png,1
2023-05-07,https://original_input_image_682.jpg,https://model_output_image_682.png,https://manually_cleaned_image_682.png,1
2023-05-07,https://original_input_image_414.jpg,https://model_output_image_414.png,,0
2023-05-07,https://original_input_image_73.jpg,https://model_output_image_73.png,,0
2023-05-06,https://original_input_image_442.jpg,https://model_output_image_442.png,,0
2023-05-06,https://original_input_image_831.jpg,https://model_output_image_831.png,https://manually_cleaned_image_831.png,1
2023-05-05,https://original_input_image_356.jpg,https://model_output_image_356.png,https://manually_cleaned_image_356.png,1
2023-05-05,https://original_input_image_653.jpg,https://model_output_image_653.png,https://manually_cleaned_image_653.png,1
2023-05-04,https://original_input_image_243.jpg,https://model_output_image_243.png,https://manually_cleaned_image_243.png,1
2023-05-04,https://original_input_image_620.jpg,https://model_output_image_620.png,https://manually_cleaned_image_620.png,1
2023-05-04,https://original_input_image_858.jpg,https://model_output_image_858.png,https://manually_cleaned_image_858.png,1
2023-05-04,https://original_input_image_989.jpg,https://model_output_image_989.png,,0
2023-05-04,https://original_input_image_890.jpg,https://model_output_image_890.png,https://manually_cleaned_image_890.png,1
2023-05-04,https://original_input_image_573.jpg,https://model_output_image_573.png,https://manually_cleaned_image_573.png,1
2023-05-03,https://original_input_image_202.jpg,https://model_output_image_202.png,https://manually_cleaned_image_202.png,1
2023-05-03,https://original_input_image_851.jpg,https://model_output_image_851.png,https://manually_cleaned_image_851.png,1
2023-05-03,https://original_input_image_693.jpg,https://model_output_image_693.png,,0
2023-05-03,https://original_input_image_568.jpg,https://model_output_image_568.png,,0
2023-05-02,https://original_input_image_185.jpg,https://model_output_image_185.png,,0
2023-05-01,https://original_input_image_506.jpg,https://model_output_image_506.png,,0
2023-05-01,https://original_input_image_644.jpg,https://model_output_image_644.png,https://manually_cleaned_image_644.png,1
2023-04-30,https://original_input_image_418.jpg,https://model_output_image_418.png,https://manually_cleaned_image_418.png,1
2023-04-30,https://original_input_image_970.jpg,https://model_output_image_970.png,https://manually_cleaned_image_970.png,1
2023-04-30,https://original_input_image_497.jpg,https://model_output_image_497.png,https://manually_cleaned_image_497.png,1
2023-04-29,https://original_input_image_769.jpg,https://model_output_image_769.png,,0
2023-04-29,https://original_input_image_950.jpg,https://model_output_image_950.png,https://manually_cleaned_image_950.png,1
2023-04-29,https://original_input_image_537.jpg,https://model_output_image_537.png,,0
2023-04-28,https://original_input_image_810.jpg,https://model_output_image_810.png,,0
2023-04-28,https://original_input_image_413.jpg,https://model_output_image_413.png,https://manually_cleaned_image_413.png,1
2023-04-28,https://original_input_image_719.jpg,https://model_output_image_719.png,,0
2023-04-28,https://original_input_image_421.jpg,https://model_output_image_421.png,,0
2023-04-27,https://original_input_image_34.jpg,https://model_output_image_34.png,https://manually_cleaned_image_34.png,1
2023-04-27,https://original_input_image_53.jpg,https://model_output_image_53.png,,0
2023-04-27,https://original_input_image_190.jpg,https://model_output_image_190.png,,0
2023-04-26,https://original_input_image_785.jpg,https://model_output_image_785.png,https://manually_cleaned_image_785.png,1
2023-04-26,https://original_input_image_487.jpg,https://model_output_image_487.png,https://manually_cleaned_image_487.png,1
2023-04-25,https://original_input_image_678.jpg,https://model_output_image_678.png,,0
2023-04-25,https://original_input_image_168.jpg,https://model_output_image_168.png,,0
